geom,value,id
POINT(-0.975392499 51.7400519749),453000,441328
POINT(-1.3282806259 51.6208975014),925000,442745
POINT(-1.4835858919 52.0011139189),488340,449367
POINT(-1.2074653179 51.735182927),455000,458747
POINT(-1.2667811213 51.7647179296),3000000,460301
POINT(-1.2062249272 51.755567106),545000,461803
POINT(-1.2526504493 51.735865419),540000,464120
POINT(-0.9655265852 51.7439848018),785000,465477
POINT(-1.6559064311 51.5972989092),665000,503694
POINT(-1.3228115248 52.0629840172),225000,507141
POINT(-1.2026755931 51.759670124),1100000,507625
POINT(-1.4118005684 51.5940464089),387500,508238
POINT(-1.3388452709 52.047979435),353000,508239
POINT(-1.1297741068 51.5304514212),1125000,525315
POINT(-1.1298233017 51.607259189),416000,543585
POINT(-1.2371027014 51.7596288797),432500,556155
POINT(-1.4390913766 51.6052575882),370500,559652
POINT(-1.2180481531 51.7194380464),319000,563222
POINT(-1.4285652201 51.6075176801),255000,565733
POINT(-1.5899359549 51.76949875),289408,575852
POINT(-1.1821665163 51.8971416728),218723,582091
POINT(-0.9674807436 51.4824325177),690000,585074
POINT(-1.3592734327 52.0766294919),205599,610094
POINT(-1.2671690507 51.6753812309),392000,611648
POINT(-1.3532085353 52.0712286911),190000,613326
POINT(-1.6067332524 51.7360094834),287500,625313
POINT(-1.3142922335 52.0658747791),157000,635314
POINT(-1.257669943 51.745050493),675000,636740
POINT(-1.2273440815 51.6019435955),180000,644148
POINT(-1.4063102632 51.8443220676),322500,648266
POINT(-1.4904644409 51.613341417),175000,653799
POINT(-1.1542552224 51.9099097859),312500,667363
POINT(-1.2276920553 51.7710944273),372500,674783
POINT(-0.9713117527 51.4676832789),362000,676836
POINT(-1.256604625 51.7428858175),800000,682085
POINT(-1.1514951629 51.8959085069),239999,685151
POINT(-1.2259802607 51.6006308389),272000,692839
POINT(-1.2691576307 51.7593288794),585000,719025
POINT(-1.5349696862 51.7283832576),530000,4436
POINT(-1.2793067021 51.676058648),585000,5344
POINT(-1.124296764 51.5965270162),875000,11932
POINT(-1.3010151267 51.8833867303),455000,13721
POINT(-0.9186295147 51.5270060568),865000,14273
POINT(-0.8828875624 51.5137494355),1340000,15488
POINT(-0.9218314696 51.5470693855),4400000,22292
POINT(-1.4308758388 51.6086618452),318000,24760
POINT(-1.4782625242 51.86982121),271000,25991
POINT(-0.9006828935 51.7104324065),810000,28155
POINT(-0.9451873105 51.4824676793),625000,29413
POINT(-1.4137447703 51.6829829283),784000,31290
POINT(-0.9472724069 51.475094917),845000,33826
POINT(-1.55315567 51.7944054843),509995,35156
POINT(-1.2390029206 51.8224278242),965000,36655
POINT(-1.5788624017 51.9518718568),1300000,44340
POINT(-0.96205301 51.7489265444),540000,46445
POINT(-1.2011982597 51.7629239666),585000,49652
POINT(-1.2346371356 51.7752039613),1700000,58952
POINT(-1.4040704515 51.5956619254),429950,59617
POINT(-1.000470137 51.4733666933),1485000,61091
POINT(-1.6548441096 51.6041204064),630000,61144
POINT(-1.2265626522 51.6249929653),455000,62062
POINT(-1.2617525176 51.5867890258),515000,62575
POINT(-1.3433400323 51.6734032911),795000,62785
POINT(-0.9790781367 51.5093120011),685000,62884
POINT(-1.2348930825 51.7634898294),567000,69597
POINT(-1.4252323806 51.607285615),378500,73866
POINT(-0.9587258365 51.7480968385),750000,74283
POINT(-1.1815710472 51.8979197742),529995,74458
POINT(-1.2386686221 51.5697284635),670000,78134
POINT(-1.3231116071 52.0479440441),447500,80286
POINT(-1.3516210526 51.6899937025),4823000,86648
POINT(-1.3010151267 51.8833867303),685000,92925
POINT(-1.2812922939 51.6757920565),700000,101911
POINT(-1.1699162679 51.6497020354),1250000,110962
POINT(-1.1401476368 51.6638654744),985000,113210
POINT(-1.346164751 51.8456938799),595000,122614
POINT(-1.2804199533 51.6422841493),885000,123864
POINT(-1.1297944812 51.5951651704),670000,126171
POINT(-0.9880808682 51.4795279164),965000,127753
POINT(-1.1253436063 51.5931359603),792000,130848
POINT(-0.9935508109 51.4842057735),560000,135009
POINT(-1.0274413105 51.5841657141),1670000,137494
POINT(-1.1579860238 51.6164380681),910000,140762
POINT(-0.9636666246 51.4905995731),700000,141152
POINT(-0.9615665571 51.486669444),712500,143433
POINT(-1.1149729045 51.6795756802),913000,144486
POINT(-0.9468925021 51.6863354443),835000,145134
POINT(-1.5290816109 51.787819608),510000,145426
POINT(-0.9772850365 51.4864209906),995000,150374
POINT(-1.1144360799 51.6269708911),610000,154588
POINT(-1.1420656921 51.8980699303),359000,156343
POINT(-1.2675199697 51.7512893581),453000,161769
POINT(-1.3363809668 52.0617665358),248000,163513
POINT(-0.9617494074 51.4570331121),418362,165491
POINT(-1.2009578708 51.7535532909),321000,166775
POINT(-0.9617494074 51.4570331121),333000,175704
POINT(-1.282143947 51.6704023266),258000,179952
POINT(-1.2598840384 51.5987361416),155000,190828
POINT(-0.9825397106 51.4567210662),210000,196581
POINT(-1.2315195353 51.7394157361),323500,200466
POINT(-1.2707085092 51.8186635288),155750,202054
POINT(-1.4501366099 51.9144779879),210000,202782
POINT(-1.2665449979 51.7801906392),540000,206519
POINT(-1.4309279502 51.5894829669),199950,216388
POINT(-1.2988082794 51.7533232712),354000,219438
POINT(-1.2330350708 51.6061080124),176000,226180
POINT(-1.4864055023 51.7872898359),190000,228850
POINT(-0.9110771947 51.5438769124),868000,228909
POINT(-1.4240069188 51.6002841329),160500,235610
POINT(-1.2156849624 51.7597846755),162000,235717
POINT(-1.155409492 51.897195447),175000,237389
POINT(-0.9609424536 51.4564414757),304580,238437
POINT(-1.5816825328 51.6588934575),120000,239230
POINT(-1.6462887474 51.6087796364),123000,246011
POINT(-1.2617277056 51.6123700698),102000,255311
POINT(-1.272409159 51.6064122857),235000,259301
POINT(-1.2265132081 51.6024056957),168000,265324
POINT(-1.3433456577 52.0603040863),180000,272991
POINT(-1.3330750646 51.7588813073),125000,278699
POINT(-1.4817996504 51.7818388328),265000,281828
POINT(-1.3360844045 52.059139534),182500,285247
POINT(-0.9765909743 51.4678734175),120000,285579
POINT(-1.2602861522 51.9279499256),31500000,292063
POINT(-1.1501964457 51.8992708566),210000,309285
POINT(-1.1489581174 51.8832664008),607625,310577
POINT(-1.2767624385 51.9533803432),640000,313078
POINT(-1.2180770391 51.5664641922),808000,314764
POINT(-0.9727846191 51.7400921469),190000,317311
POINT(-0.8884262561 51.5283422159),1100000,323891
POINT(-1.5904682477 51.760320473),8681233,324934
POINT(-1.2774286994 51.8710881688),785751,334654
POINT(-1.5126259463 51.7797860687),399950,340721
POINT(-1.2907912213 51.6713449432),997500,356757
POINT(-1.414182938 51.5861636646),322500,359727
POINT(-1.1712677758 51.8939094938),356000,359784
POINT(-1.2286652399 51.730981093),625000,359889
POINT(-1.0003809998 51.5913207722),560000,362416
POINT(-1.2495356475 51.5976364885),301000,369130
POINT(-1.4112586445 51.6348205691),352000,371128
POINT(-1.6010084681 51.7677835319),276908,371147
POINT(-1.430677965 51.8136112906),279407,371194
POINT(-1.2508685515 51.6034985404),198000,374361
POINT(-1.2898684567 51.6804208375),323000,388516
POINT(-1.5290816109 51.787819608),428000,390481
POINT(-1.3684077935 52.0611154642),277250,390720
POINT(-1.3347778945 52.0429935811),404995,398355
POINT(-1.1695641313 51.8956687698),357500,403005
POINT(-1.2678775595 51.7641223343),2500000,408083
POINT(-1.5945631071 51.7690292628),240000,411218
POINT(-1.2122212294 51.6372971915),430500,414696
POINT(-1.3563917665 52.0761102676),195000,414932
POINT(-1.5206351362 51.7763214507),255000,415816
POINT(-1.3347778945 52.0429935811),379995,416813
POINT(-1.2896293366 51.7852775264),915000,419389
POINT(-1.1775995969 51.8981258648),514950,421166
POINT(-1.3604960408 52.0717450608),245000,421658
POINT(-1.4913186246 51.7809903433),370500,429741
POINT(-1.3118334866 52.0198271701),399950,437929
POINT(-1.3579391412 52.0689529147),257500,439341
POINT(-1.2701058991 51.790391014),735000,446080
POINT(-1.2409415466 51.6169133121),377000,451981
POINT(-0.9128276563 51.7013199118),405000,461059
POINT(-1.1560169643 51.6377250761),725000,461802
POINT(-1.3345075557 52.0425425107),215435,464446
POINT(-1.2754529645 51.8557369253),472500,468260
POINT(-0.9566421072 51.4645230987),477478,469730
POINT(-1.3147366848 52.0644747887),262000,477402
POINT(-1.1540659512 51.9114728991),205000,484605
POINT(-0.979250207 51.4777428994),490000,487208
POINT(-1.240496378 51.7024384653),465000,492875
POINT(-1.4326565556 51.8131532918),338000,493472
POINT(-1.346771549 52.0674349216),347500,509612
POINT(-0.9749573622 51.4701071422),640000,510212
POINT(-1.1903379628 51.7155278587),339995,514914
POINT(-1.1583147032 51.7212191449),401000,519086
POINT(-1.1435146749 51.888360924),372500,523393
POINT(-1.168583701 51.7406777775),515000,525524
POINT(-1.0776662289 51.6662870743),367000,527033
POINT(-1.357873388 52.0745449511),210000,540532
POINT(-1.228131441 51.7470182966),675000,545909
POINT(-1.2676891031 51.7632310116),1098550,549614
POINT(-1.2945427533 51.7853520361),930000,556144
POINT(-1.2765326091 51.6404529837),545000,574300
POINT(-1.430677965 51.8136112906),279407,575861
POINT(-1.4031899692 51.8431733933),692500,579348
POINT(-1.1821665163 51.8971416728),215046,582093
POINT(-1.1387946776 51.9102831234),235000,585302
POINT(-1.2019620658 51.750826728),387000,589764
POINT(-0.969767227 51.4685059619),406500,596058
POINT(-1.3257347448 52.0684132785),252500,601972
POINT(-1.334981554 52.0420416977),399000,609239
POINT(-1.1447835346 51.5688217268),265000,618627
POINT(-1.0874933708 51.6694298844),326500,624473
POINT(-1.3395593542 52.0569203437),179000,626278
POINT(-1.2771468125 51.6409063409),442500,627833
POINT(-1.5987616205 51.650033376),298500,629493
POINT(-1.1737295446 51.6585946535),255000,642480
POINT(-1.23511679 51.7450948086),648000,643598
POINT(-0.9726707877 51.4622909257),428017,646127
POINT(-1.4281635727 51.6096017777),297500,658267
POINT(-1.6027335075 51.7594634308),277000,667482
POINT(-0.9779935178 51.6015405974),810000,679197
POINT(-1.3251080751 52.0674027112),225000,686474
POINT(-1.2319487614 51.5669242971),165000,687403
POINT(-1.2128732464 51.7573291987),438000,712944
POINT(-1.242972471 51.6181222963),293000,713159
POINT(-1.3715473309 51.9327053187),332000,720311
POINT(-1.5930878682 51.6476850739),530000,136
POINT(-1.2417510671 51.6090688475),477500,3924
POINT(-0.9852550023 51.4835768575),690000,4893
POINT(-0.98600131 51.7462043861),685000,5148
POINT(-1.0743151145 51.6497881584),920000,9661
POINT(-1.3102987314 52.0258151299),555000,11912
POINT(-1.1816944847 51.8967247934),660000,22020
POINT(-1.2962901806 51.6281195507),720000,26204
POINT(-1.3341758011 52.084492094),595000,27170
POINT(-1.2337999067 51.6147179794),287000,28630
POINT(-1.5337143226 51.7279646684),463857,36465
POINT(-1.2357719985 51.5712382649),940000,43026
POINT(-0.9747810936 51.5075211254),750000,47559
POINT(-1.1502473303 51.8827002764),240000,49777
POINT(-1.6548441096 51.6041204064),540000,59397
POINT(-1.2883898134 51.8207588179),616000,61836
POINT(-1.4520041738 51.5941689639),675000,65172
POINT(-1.1796229455 51.8947592653),625000,67881
POINT(-0.9758867568 51.5378962442),900000,69916
POINT(-1.0776680712 51.5278687192),1950000,71009
POINT(-1.0679664758 51.5299861146),515000,71315
POINT(-1.4522204526 51.9140831023),653000,72665
POINT(-0.9673466078 51.7473816813),565000,76057
POINT(-1.4995347422 51.7878141369),542000,76902
POINT(-1.257922208 51.6845665852),551000,82700
POINT(-0.921272233 51.7009751291),535000,84083
POINT(-1.0692029654 51.5280267164),815000,84098
POINT(-1.3189666096 52.1153609759),812000,84929
POINT(-1.2619462566 51.7706310093),3400000,89954
POINT(-1.3402454986 51.951694126),465000,92604
POINT(-1.3077224014 51.9262783401),490000,92898
POINT(-1.4391007742 51.8128694872),725000,95340
POINT(-1.594510537 51.6518440768),292500,96940
POINT(-0.9909234772 51.4812248813),960000,97039
POINT(-1.0655311582 51.5327542214),775000,100009
POINT(-1.3238967587 52.0712978129),510000,101381
POINT(-1.258546552 51.5771297979),655000,111352
POINT(-0.9308243671 51.5257870041),810000,113337
POINT(-1.1443198154 51.9125352944),510000,114674
POINT(-0.9137132795 51.5330931097),725000,114834
POINT(-1.4244992474 51.6115890021),405000,117849
POINT(-0.9893996476 51.5162801031),565000,118666
POINT(-1.3416269815 51.844292931),975000,122124
POINT(-1.5842631129 51.771780607),546200,122567
POINT(-1.3345075557 52.0425425107),476095,123011
POINT(-1.2298955459 51.7344148553),800000,123305
POINT(-0.9819956031 51.4760223523),1315000,129580
POINT(-1.4386390588 51.6770622122),1450000,132868
POINT(-1.2878266692 51.6851830021),555750,135557
POINT(-1.3062473666 51.7414987092),675000,138493
POINT(-1.3051194247 51.8084147699),473500,138557
POINT(-1.4513849475 51.5784666805),850000,140478
POINT(-1.1500382759 51.9115068017),342500,140810
POINT(-1.0168071963 51.6468664525),682500,149775
POINT(-1.0820059538 51.4899302655),2425000,150403
POINT(-1.299435362 51.6640686274),386000,155884
POINT(-0.9617494074 51.4570331121),265580,164021
POINT(-0.9617494074 51.4570331121),446900,164909
POINT(-1.1798653247 51.8966131576),191151,193069
POINT(-1.481183628 51.7824655044),130000,201441
POINT(-0.9594192397 51.4595032219),307500,205174
POINT(-1.4260386516 51.5880115198),265000,205494
POINT(-1.3380295078 52.0568128597),198000,209165
POINT(-1.481183628 51.7824655044),80000,210646
POINT(-1.5851688863 51.7709925709),195000,212657
POINT(-1.2322724178 51.7078339505),245000,214065
POINT(-1.2031834596 51.7513924857),248000,222022
POINT(-1.2603938848 51.745885875),412000,225801
POINT(-1.201449219 51.7675922069),255000,233873
POINT(-1.6060265172 51.6156202381),115000,234768
POINT(-1.4301543739 51.6074624617),183000,234976
POINT(-1.2762867033 51.7529530862),100000,238346
POINT(-1.2695841219 51.7616333305),623500,245617
POINT(-1.149789945 51.8961659295),451500,247523
POINT(-1.3523744116 52.0784528221),150000,248684
POINT(-1.2603361864 51.7849082081),327500,248910
POINT(-1.3928955892 51.8228634339),175000,253956
POINT(-0.9120603423 51.5413503244),255000,256859
POINT(-1.1867780204 51.7630588118),187000,269179
POINT(-0.9974753075 51.4588999736),215000,269741
POINT(-1.3232361039 52.05998351),167000,271343
POINT(-0.9899538435 51.457297761),130000,272027
POINT(-1.2967463119 51.8254485266),194000,279274
POINT(-0.9779258293 51.7439584393),245000,285526
POINT(-1.2490744868 51.9313675363),31500000,292055
POINT(-0.9747034216 51.4557265166),1805000,294967
POINT(-1.3384900187 52.0621739954),348000,298326
POINT(-0.9957414425 51.4565741673),1800000,299129
POINT(-1.1531698374 51.6152345408),2000000,299942
POINT(-1.0003690076 51.4615143942),750000,304274
POINT(-1.3418916476 52.0599902836),1155000,306321
POINT(-0.9050038 51.5385691535),2280000,307031
POINT(-1.3376272984 51.5920515223),750000,308041
POINT(-1.500258697 51.7918363412),764828,308326
POINT(-0.9040195907 51.5369234425),457500,309022
POINT(-0.9453909895 51.6270852013),2500000,312392
POINT(-1.1950144515 51.7382722796),1175000,320171
POINT(-0.9457633298 51.4887133887),750000,330450
POINT(-1.5937956698 51.7544247171),316000,331241
POINT(-1.5564337106 51.6048244567),617500,337673
POINT(-1.3546230436 51.5947446088),514500,345428
POINT(-1.3990788324 51.8259611606),352000,347195
POINT(-1.1298764721 51.5969191552),520000,350823
POINT(-1.2746791833 51.8677444883),580000,352143
POINT(-1.1468549013 51.9053427352),326000,354712
POINT(-1.1511132154 51.9053825403),212000,362759
POINT(-1.3416269815 51.844292931),570000,369813
POINT(-0.9619769009 51.7471904832),397500,371329
POINT(-1.2072564465 51.7694747707),570000,380538
POINT(-1.5858272642 51.6561926934),256000,380976
POINT(-1.2580210316 51.6820585634),467000,385071
POINT(-1.0174204519 51.6459094882),482500,385166
POINT(-1.4612991215 51.7918348344),384000,386497
POINT(-0.9108940621 51.6962756856),437500,388076
POINT(-1.2455370981 51.7143216797),580000,388526
POINT(-0.9122518884 51.6957667461),367000,389110
POINT(-1.2294403412 51.7705574254),535000,395720
POINT(-1.597925063 51.7706772243),225000,404810
POINT(-1.334981554 52.0420416977),257785,419004
POINT(-1.1355038458 51.8901095628),276000,430660
POINT(-1.2041632564 51.7566411176),684500,453982
POINT(-1.1775747615 51.8947090052),387500,475285
POINT(-1.264580151 51.7824621841),1300000,479831
POINT(-1.2566524412 51.6030047577),372000,482052
POINT(-1.2333098708 51.7602875643),559475,493247
POINT(-1.5474249269 51.7251501525),770000,496013
POINT(-1.5828243015 51.657350974),240000,501489
POINT(-1.500258697 51.7918363412),323227,520249
POINT(-1.4894088609 51.7691045069),292500,529471
POINT(-1.243384184 51.6202919297),293500,536047
POINT(-1.2838843539 51.6315243979),455000,544816
POINT(-1.5653383187 51.7654631944),210000,552375
POINT(-1.6559038163 51.7370358649),344500,553769
POINT(-0.9068429185 51.5406454393),675000,562559
POINT(-1.6010084681 51.7677835319),249408,575829
POINT(-0.986088337 51.457012611),312000,589706
POINT(-1.1815710472 51.8979197742),473995,601533
POINT(-1.2699067762 51.7838620479),565000,608911
POINT(-1.1787505647 51.8979720583),399950,628388
POINT(-1.2299929967 51.6126520063),245000,629071
POINT(-0.9653853671 51.4668307539),489950,637093
POINT(-1.3762263155 52.0149439518),323500,641883
POINT(-1.4636845359 51.7948668087),294000,649550
POINT(-1.2417375908 51.7476103256),725000,657330
POINT(-1.1562974771 51.5727174943),505000,661636
POINT(-1.3509492011 52.0771143139),185000,662668
POINT(-1.4008593092 51.596131148),323000,663188
POINT(-1.2979573289 51.9183352752),557000,666199
POINT(-1.3257316927 52.0618319513),245000,668206
POINT(-1.3502935342 52.0690188342),235000,672889
POINT(-1.5957800976 51.7706878537),209550,673924
POINT(-0.9146627311 51.5307550109),467000,690432
POINT(-1.5916534382 51.7718874236),265000,695726
POINT(-1.4933667445 51.7870863348),265000,698704
POINT(-1.1696039204 51.6620542714),235500,716988
POINT(-0.9308243671 51.5257870041),237600,731590
POINT(-1.2262351045 51.6119709429),180000,739291
POINT(-0.9940437219 51.4932198733),932500,2417
POINT(-1.2195255768 51.7614107148),1070000,10440
